word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
アンソロジー,0,0,0,0,0,0,0,0,0,0
炭疽菌,0,0,1,1,0,1,0,1,0,0
人類学,0,0,0,0,0,0,0,0,0,0
抗生物質,0,0,0,0,0,0,0,0,0,0
抗生物質,0,0,0,0,0,0,1,0,0,0
反キリスト,1,0,1,1,0,1,0,0,0,0
期待,0,1,0,0,0,0,0,0,0,0
予期せぬ,0,1,0,0,0,0,0,0,0,0
解毒剤,0,1,0,0,0,0,1,0,0,1
抗真菌,0,0,0,0,0,0,1,0,0,1
アンチモン,0,0,0,0,0,0,0,0,0,0
反感,1,0,1,0,0,1,0,0,0,0
古物商,0,0,0,0,0,0,0,0,0,0
時代遅れの,0,0,0,0,0,1,0,0,0,0
アンティーク,0,0,0,0,0,0,1,0,0,0
古代,0,0,0,0,0,0,0,0,0,0
防腐剤,0,0,0,0,0,0,1,0,0,1
反社会的,1,0,1,1,0,1,0,1,0,0
アンチテーゼ,1,0,0,0,0,1,0,0,0,0
正反対の,0,0,0,0,0,0,0,0,0,0
抗ウィルス薬,0,0,0,0,0,0,0,0,0,0
枝角,0,0,0,0,0,0,0,0,0,0
アンビル,0,0,0,0,0,0,0,0,0,0
不安,1,1,0,1,0,1,0,1,0,0
気になる,0,1,0,1,0,1,0,0,0,0
大動脈,0,0,0,0,0,0,0,0,0,0
ペース,0,0,0,0,0,0,0,0,0,0
アパッチ,0,0,0,1,0,1,0,0,0,0
アパート,0,0,0,0,0,0,0,0,0,0
無気力な,0,0,0,0,0,1,0,1,0,0
無関心,0,0,0,0,0,1,0,1,0,0
類人猿,0,0,0,0,0,0,0,0,0,0
絞り,0,0,0,0,0,0,0,0,0,0
頂点,0,0,0,0,0,0,0,0,0,0
アブラムシ,0,0,1,0,0,1,0,0,0,0
各個に,0,0,0,0,0,0,0,0,0,0
意気揚々と,0,0,0,0,0,0,1,0,0,0
黙示録的な,0,0,0,0,0,0,0,0,0,0
申し訳ありません,0,0,0,0,0,0,1,0,0,1
弁明者,0,0,0,0,0,0,0,0,0,0
謝罪,0,0,0,0,0,0,1,1,0,1
謝罪,0,0,0,0,0,0,1,0,0,0
背教,0,0,0,0,0,0,0,0,0,0
背教者,0,0,0,0,0,0,0,0,0,0
使徒,0,0,0,0,0,0,1,0,0,1
使徒的,0,0,0,0,0,0,0,0,0,1
アポストロフィ,0,0,0,0,0,0,0,0,0,0
恐ろしい,0,0,1,1,0,1,0,0,0,0
装置,0,0,0,0,0,0,0,0,0,0
衣服,0,0,0,0,0,0,0,0,0,0
どうやら,0,0,0,0,0,0,0,0,0,0
幻影,0,0,0,1,0,0,0,0,1,0
訴える,0,1,0,0,0,0,0,0,0,0
外観,0,0,0,0,0,0,0,0,0,0
なだめる,0,0,0,0,0,0,0,0,0,0
上訴人,0,0,0,0,0,0,0,0,0,0
追加,0,0,0,0,0,0,0,0,0,0
付属物,0,0,0,0,0,0,0,0,0,0
虫垂炎,0,0,0,1,0,1,0,1,0,0
付録,0,0,0,0,0,0,0,0,0,0
食欲,0,0,0,0,0,0,0,0,0,0
前菜,0,0,0,0,0,0,0,0,0,0
拍手,0,0,0,0,1,0,1,0,1,1
りんご,0,0,0,0,0,0,0,0,0,0
アプライアンス,0,0,0,0,0,0,0,0,0,0
電化製品,0,0,0,0,0,0,0,0,0,0
適用性,0,0,0,0,0,0,0,0,0,0
該当する,0,0,0,0,0,0,0,0,0,0
申請者,0,1,0,0,0,0,0,0,0,0
応用,0,0,0,0,0,0,0,0,0,0
申し込み,0,0,0,0,0,0,0,0,0,0
任命する,0,0,0,0,0,0,0,0,0,0
予定,0,0,0,0,0,0,0,0,0,0
予定,0,0,0,0,0,0,0,0,0,0
配分,0,0,0,0,0,0,0,0,0,0
配分,0,0,0,0,0,0,0,0,0,0
評価する,0,0,0,0,0,0,0,0,0,0
かなりの,0,0,0,0,0,0,0,0,0,0
感謝,0,0,0,0,1,0,1,0,0,1
把握する,0,0,0,1,0,0,0,0,0,0
不安,0,0,0,1,0,1,0,0,0,0
心配な,0,1,0,1,0,1,0,0,0,0
見習い,0,0,0,0,0,0,0,0,0,1
見習い,0,0,0,0,0,0,0,0,0,0
アプローチ,0,0,0,0,0,0,0,0,0,0
近づいている,0,1,0,0,0,0,0,0,0,0
承認,0,0,0,0,0,0,1,0,0,1
流用,0,0,0,0,0,1,0,0,0,0
承認,0,0,0,0,0,0,1,0,0,0
承認,0,0,0,0,1,0,1,0,0,1
承認する,0,0,0,0,0,0,1,0,0,0
近似,0,0,0,0,0,0,0,0,0,0
約,0,0,0,0,0,0,0,0,0,0
概算,0,0,0,0,0,0,0,0,0,0
近似,0,0,0,0,0,0,0,0,0,0
付属品,0,0,0,0,0,0,0,0,0,0
エプロン,0,0,0,0,0,0,0,0,0,0
適切な,0,0,0,0,0,0,1,0,0,0
適性,0,0,0,0,0,0,1,0,0,0
アクア,0,0,0,0,0,0,0,0,0,0
アクアマリン,0,0,0,0,0,0,0,0,0,0
水族館,0,0,0,0,0,0,0,0,0,0
水生の,0,0,0,0,0,0,0,0,0,0
水道橋,0,0,0,0,0,0,0,0,0,0
水性,0,0,0,0,0,0,0,0,0,0
耕作可能な,0,0,0,0,0,0,0,0,0,0
アービタ,0,0,0,0,0,0,0,0,0,1
仲裁する,0,0,0,0,0,0,0,0,0,0
仲裁,0,1,0,0,0,0,0,0,0,0
仲裁人,0,0,0,0,0,0,0,0,0,1
あずまや,0,0,0,0,0,0,0,0,0,0
アーク,0,0,0,0,0,0,0,0,0,0
アーケード,0,0,0,0,0,0,0,0,0,0
アーチ,0,0,0,0,0,0,0,0,0,0
考古学,0,0,0,0,0,0,0,0,0,0
考古学者,0,0,0,0,0,0,0,0,0,0
考古学,0,1,0,0,0,0,1,0,0,0
アルカイック,0,0,0,0,0,1,0,0,0,0
大司教,0,0,0,0,0,0,0,0,0,0
アーチ型,0,0,0,0,0,0,0,0,0,0
射手,0,0,0,0,0,0,0,0,0,0
アーチェリー,0,0,0,0,0,0,0,0,0,0
アーキタイプ,0,0,0,0,0,0,0,0,0,0
諸島,0,0,0,0,0,0,0,0,0,0
建築家,0,0,0,0,0,0,0,0,0,0
建築,0,0,0,0,0,0,0,0,0,1
記録,0,0,0,0,0,0,0,0,0,0
北極,0,0,0,0,0,0,0,0,0,0
熱烈な,0,1,0,0,1,0,1,0,0,0
熱意,0,0,0,0,0,0,1,0,0,0
つらい,0,0,0,0,0,1,0,0,0,0
範囲,0,0,0,0,0,0,0,0,0,0
アリーナ,0,0,0,0,0,0,0,0,0,0
乳輪,0,0,0,0,0,0,0,0,0,0
銀色,0,0,0,0,0,0,0,0,0,0
口論,1,0,0,0,0,1,0,0,0,0
口論,1,0,0,0,0,1,0,0,0,0
議論,1,0,0,0,0,0,0,0,0,0
論争的な,0,0,0,0,0,1,0,0,0,0
引数,1,0,0,0,0,0,0,0,0,0
乾燥,0,0,0,0,0,1,0,1,0,0
貴族,0,0,0,0,0,0,1,0,0,0
貴族,0,0,0,0,0,0,0,0,0,0
貴族的な,0,0,0,0,0,0,1,0,0,0
算術,0,0,0,0,0,0,0,0,0,0
箱舟,0,0,0,0,0,0,0,0,0,0
腕,0,0,0,0,0,0,0,0,0,0
艦隊,0,0,0,0,0,0,0,0,0,0
武装,1,0,0,1,0,0,0,0,0,0
軍備,0,0,0,1,0,1,0,0,0,0
アーマチュア,0,0,0,0,0,0,0,0,0,0
武装した,1,0,0,1,0,1,1,0,0,0
鎧,0,0,0,1,0,0,1,0,0,1
装甲,0,0,0,1,0,0,0,0,0,0
武器庫,0,0,0,0,0,0,0,0,0,1
武器,0,0,0,0,0,0,0,0,0,0
軍,0,0,0,0,0,0,0,0,0,0
香り,0,0,0,0,0,0,1,0,0,0
覚醒,0,0,0,0,0,0,0,0,0,0
喚起する,0,1,0,0,0,0,1,0,0,0
罪状認否,1,0,0,1,0,1,0,1,0,0
整える,0,0,0,0,0,0,0,0,0,0
配置された,0,0,0,0,0,0,0,0,0,0
配置,0,0,0,0,0,0,0,0,0,0
配列,0,0,0,0,0,0,1,0,0,0
延滞,0,0,0,0,0,1,0,0,0,0
逮捕,0,0,0,0,0,1,0,0,0,0
到着,0,1,0,0,0,0,0,0,0,0
到着,0,1,0,0,0,0,0,0,0,0
傲慢,0,0,0,0,0,1,0,0,0,0
傲慢,1,0,1,0,0,1,0,0,0,0
矢印,0,0,0,0,0,0,0,0,0,0
アーセナル,0,0,0,0,0,0,0,0,0,0
砒素,0,0,1,1,0,1,0,1,0,0
放火,1,0,0,1,0,1,0,0,0,0
美術,0,1,0,0,1,0,1,1,1,0
動脈,0,0,0,0,0,0,0,0,0,0
巧妙な,0,0,0,0,0,0,0,0,0,0
節足動物,0,0,0,0,0,0,0,0,0,0
アーティチョーク,0,0,0,0,0,0,0,0,0,0
論文,0,0,0,0,0,0,0,0,0,0
記事,0,0,0,0,0,0,0,0,0,0
明確にする,0,0,0,0,0,0,1,0,0,0
アーティキュレーション,0,0,0,0,0,0,1,0,0,0
策略,0,0,0,0,0,0,0,0,0,0
砲兵,0,0,0,1,0,1,0,0,0,0
職人,0,0,0,0,0,0,1,0,0,0
アーティスト,0,0,0,0,0,0,0,0,0,0
アーティスト,0,0,0,0,0,0,1,0,0,0
芸術的,0,0,0,0,0,0,1,0,0,0
アーティスト,0,0,0,0,0,0,0,0,0,0
昇る,0,0,0,0,0,0,0,0,0,0
優勢,0,0,0,0,0,0,1,0,0,0
上昇,0,0,0,0,0,0,0,0,0,0
上昇,0,0,0,0,0,0,1,0,0,0
確かめる,0,0,0,0,0,0,0,0,0,0
確認した,0,0,0,0,0,0,0,0,0,0
禁欲的な,0,0,0,0,0,0,0,0,0,0
灰,0,0,0,0,0,1,0,0,0,0
恥ずかしかった,0,0,1,0,0,1,0,1,0,0
灰,0,0,0,0,0,1,0,1,0,0
寝落ち,0,0,0,0,0,0,0,0,0,0
asp,0,0,0,1,0,0,0,0,0,0
アスパルテーム,0,0,0,0,0,0,0,0,0,0
側面,0,0,0,0,0,0,0,0,0,0
側面,0,0,0,0,0,0,0,0,0,0
アスファルト,0,0,0,0,0,0,0,0,0,0
願望,0,1,0,0,1,0,1,0,1,1
志す,0,1,0,0,1,0,1,0,0,0
志望,0,1,0,0,1,0,1,0,0,1
お尻,0,0,0,0,0,1,0,0,0,0
襲う,1,0,0,1,0,1,0,0,1,0
加害者,1,0,0,1,0,1,0,1,0,0
暗殺者,1,0,0,1,0,1,0,1,0,0
暗殺する,1,0,0,1,0,1,0,0,0,0
暗殺,1,0,0,1,0,1,0,1,0,0
暴行,1,0,0,1,0,1,0,0,0,0
アッセイ,0,0,0,0,0,0,0,0,0,0
集合,0,0,0,0,0,0,0,0,0,0
組み立てる,0,0,0,0,0,0,0,0,0,0
組み立てた,0,0,0,0,0,0,0,0,0,0
組み立て,0,0,0,0,0,0,1,0,0,1
同意,0,0,0,0,0,0,1,0,0,0
主張する,0,0,0,0,0,0,0,0,0,0
主張する,0,0,0,0,0,0,1,0,0,1
アサーション,0,0,0,0,0,0,0,0,0,0
評価,0,0,0,0,0,0,0,0,0,0
評価,0,0,0,0,0,0,0,0,1,1
査定人,0,0,0,0,0,0,0,0,0,1
資産,0,0,0,0,0,0,1,0,0,0
下衆野郎,1,0,1,0,0,1,0,0,0,0
割当,0,0,0,0,0,0,0,0,0,0
譲受人,0,0,0,0,0,0,0,0,0,1
割り当て,0,0,0,0,0,0,0,0,0,0
同化する,0,0,0,0,0,0,0,0,0,0
同化,0,0,0,0,0,0,0,0,0,0
支援する,0,0,0,0,0,0,1,0,0,1
援助,0,0,0,0,0,0,1,0,0,0
アシスタント,0,0,0,0,0,0,0,0,0,0
仲間、同僚,0,0,0,0,0,0,1,0,0,1
協会,0,0,0,0,0,0,0,0,0,1
盛り合わせ,0,0,0,0,0,0,0,0,0,0
品揃え,0,0,0,0,0,0,0,0,0,0
和らげる,0,0,0,0,0,0,1,0,0,0
想定,0,0,0,0,0,0,0,0,0,0
仮定する,0,0,0,0,0,0,0,0,0,0
予測,0,0,0,0,0,0,0,0,0,0
保証,0,0,0,0,0,0,1,0,0,1
保証する,0,0,0,0,0,0,0,0,0,1
安心,0,0,0,0,0,0,1,0,0,1
確実に,0,0,0,0,0,0,0,0,0,1
アスタリスク,0,0,0,0,0,0,0,0,0,0
小惑星,0,0,0,0,0,0,0,0,0,0
乱視,0,0,0,0,0,0,0,0,0,0
驚くほど,0,0,0,0,0,0,1,0,1,0
驚き,0,0,0,0,1,0,1,0,1,0
アストラル,0,0,0,0,0,0,0,0,0,0
迷った,0,0,0,1,0,1,0,0,0,0
渋い,0,0,0,0,0,1,0,0,0,0
占星術師,0,1,0,0,0,0,1,0,0,0
占星術,0,0,0,0,0,0,0,0,0,0
宇宙飛行士,0,0,0,0,0,0,1,0,0,0
天文学者,0,1,0,0,0,0,1,0,0,0
天文学,0,0,0,0,0,0,0,0,0,0
抜け目のない,0,0,0,0,0,0,1,0,0,0
バラバラ,0,0,0,0,0,0,0,0,0,0
亡命,0,0,0,1,0,1,0,0,0,0
非対称,0,0,0,0,0,0,0,0,0,0
非対称,0,0,1,0,0,0,0,0,0,0
漸近的,0,0,0,0,0,0,0,0,0,0
アトリエ,0,0,0,0,0,0,0,0,0,0
無神論,0,0,0,0,0,1,0,0,0,0
無神論者,0,0,0,0,0,0,0,0,0,0
アテローム性動脈硬化症,0,0,0,1,0,1,0,1,0,0
アスリート,0,0,0,0,0,0,1,0,0,0
アスレチック,0,0,0,0,0,0,1,0,0,0
運動神経,0,0,0,0,0,0,0,0,0,0
陸上競技,0,0,0,0,0,0,0,0,0,0
アトラス,0,0,0,0,0,0,0,0,0,0
雰囲気,0,0,0,0,0,0,0,0,0,0
大気,0,0,0,0,0,0,0,0,0,0
環礁,0,0,0,0,0,0,0,0,0,0
原子,0,0,0,0,0,0,1,0,0,0
アトミック,0,0,0,0,0,0,0,0,0,0
償う,0,1,0,0,1,0,1,0,0,1
償い,0,0,0,0,0,0,1,0,0,0
アトリウム,0,0,0,0,0,0,0,0,0,0
凶悪な,1,0,1,0,0,1,0,0,0,0
残虐行為,1,0,1,1,0,1,0,1,0,0
萎縮,0,0,1,1,0,1,0,1,0,0
付ける,0,0,0,0,0,0,0,0,0,0
添付ファイル,0,0,0,0,0,0,1,0,0,0
攻撃,1,0,0,1,0,1,0,0,0,0
攻撃,1,0,1,1,0,1,0,1,1,0
達成する,0,0,0,0,0,0,0,0,0,0
達成可能,0,1,0,0,0,0,1,0,0,0
達成,0,0,0,0,0,0,1,0,0,0
試み,0,1,0,0,0,0,0,0,0,0
出席,0,1,0,0,0,0,0,0,0,0
アテンダント,0,0,0,0,0,0,1,0,0,1
注意,0,0,0,0,0,0,1,0,0,0
気配りのある,0,0,0,0,0,0,1,0,0,1
減衰,0,0,0,0,0,0,0,0,0,0
減衰した,0,0,0,0,0,1,0,0,0,0
減衰,0,0,0,0,0,1,0,1,0,0
証明する,0,0,0,0,0,0,1,0,0,1
証明,0,0,0,0,0,0,0,0,0,1
屋根裏,0,0,0,0,0,0,0,0,0,0
服装,0,0,0,0,0,0,0,0,0,0
態度,0,0,0,0,0,0,0,0,0,0
弁護士,1,0,0,1,0,0,1,0,0,1
アトラクション,0,0,0,0,0,0,1,0,0,0
魅力,0,0,0,0,0,0,1,0,0,0
帰属,0,0,0,0,0,0,0,0,0,0
属性,0,0,0,0,0,0,0,0,0,0
帰属,0,0,0,0,0,0,0,0,0,0
消耗,0,0,0,0,0,0,0,0,0,0
赤褐色,0,0,0,0,0,0,0,0,0,0
競売,0,1,0,0,0,0,0,0,0,0
競売人,0,0,0,0,0,0,0,0,0,0
大胆な,0,0,0,0,0,0,0,0,0,0
大胆さ,0,0,0,0,0,1,0,0,0,0
可聴,0,0,0,0,0,0,0,0,0,0
観客,0,1,0,0,0,0,0,0,0,0
監査,0,0,0,0,0,0,0,0,0,0
オーディション,0,0,0,0,0,0,0,0,0,0
監査役,0,0,0,1,0,0,0,0,0,1
講堂,0,0,0,0,0,0,0,0,0,0
聴覚,0,0,0,0,0,0,0,0,0,0
何も,0,0,0,0,0,0,0,0,0,0
増強,0,0,0,0,0,0,1,0,0,0
増強,0,0,0,0,0,0,0,0,0,0
8月,0,0,0,0,0,0,1,0,0,0
叔母,0,0,0,0,0,0,1,0,0,1
オーラ,0,0,0,0,0,0,1,0,0,0
オーロラ,0,0,0,0,0,0,0,0,0,0
後援,0,0,0,0,0,0,0,0,0,0
縁起の良い,0,1,0,0,1,0,1,0,0,0
質素な,0,0,0,1,0,1,0,1,0,0
緊縮,0,0,0,0,0,1,0,0,0,0
本物,0,0,0,0,1,0,1,0,0,1
認証する,0,0,0,0,0,0,0,0,0,1
認証,0,0,0,0,0,0,0,0,0,1
信憑性,0,0,0,0,0,0,1,0,0,1
著者,0,0,0,0,0,0,1,0,0,1
権威のある,0,0,0,0,0,0,1,0,0,1
権限,0,0,0,0,0,0,1,0,0,1
認可,0,0,0,0,0,0,1,0,0,1
承認する,0,0,0,0,0,0,0,0,0,1
認可された,0,0,0,0,0,0,1,0,0,0
著作権,0,0,0,0,0,0,0,0,0,0
自動,0,0,0,0,0,0,0,0,0,0
自伝,0,0,0,0,0,0,0,0,0,0
独裁的な,0,0,0,0,0,1,0,0,0,0
サイン,0,0,0,0,0,0,0,0,0,0
自動,0,0,0,0,0,0,0,0,0,1
自動車,0,0,0,0,0,0,0,0,0,0
自律性,0,0,0,0,0,0,0,0,0,0
剖検,0,0,1,1,0,1,0,1,0,0
秋,0,0,0,0,0,0,0,0,0,0
補助,0,0,0,0,0,0,0,0,0,0
役に立つ,0,0,0,0,0,0,0,0,0,0
雪崩,0,0,0,1,0,1,0,1,1,0
貪欲,1,0,1,0,0,1,0,0,0,0
アバター,0,0,0,0,0,0,1,0,0,0
アベンジャー,1,0,0,0,0,1,0,0,0,0
アベニュー,0,0,0,0,0,0,0,0,0,0
平均,0,0,0,0,0,0,0,0,0,0
平均,0,0,0,0,0,0,0,0,0,0
嫌悪,1,0,1,1,0,1,0,0,0,0
嫌悪,1,0,1,1,0,1,0,0,0,0
逸らす,0,0,0,0,0,0,0,0,0,0
鳥小屋,0,0,0,0,0,0,0,0,0,0
航空,0,0,0,0,0,0,0,0,0,0
飛行士,0,0,0,0,0,0,0,0,0,0
熱心,0,0,0,0,0,0,0,0,0,0
アボカド,0,0,0,0,0,0,0,0,0,0
避ける,0,0,0,1,0,1,0,0,0,0
回避,0,0,0,1,0,1,0,0,0,0
避ける,0,0,0,1,0,0,0,0,0,0
待つ,0,1,0,0,0,0,0,0,0,0
起きた,0,0,0,0,0,0,0,0,0,0
目覚める,0,0,0,0,0,0,0,0,0,0
アワード,0,1,0,0,1,0,1,0,1,1
畏敬の念,0,0,0,0,0,0,0,0,0,0
最悪,1,0,1,1,0,1,0,1,0,0
ぎこちなさ,0,0,1,0,0,1,0,0,0,0
オーニング,0,0,0,0,0,0,0,0,0,0
間違った,0,0,0,0,0,1,0,0,0,0
アキシャル,0,0,0,0,0,0,0,0,0,0
公理,0,0,0,0,0,0,0,0,0,1
公理的,0,0,0,0,0,0,0,0,0,1
軸,0,0,0,0,0,0,0,0,0,0
車軸,0,0,0,0,0,0,0,0,0,0
ああ,0,0,0,0,0,0,1,0,0,0
はい,0,0,0,0,0,0,1,0,0,0
方位角,0,0,0,0,0,0,0,0,0,0
紺碧,0,0,0,0,0,0,0,0,0,0
せせらぎ,0,0,0,0,0,1,0,0,0,0
せせらぎ,0,0,0,0,0,1,0,0,0,0
ヒヒ,0,0,1,0,0,1,0,0,0,0
赤ちゃん,0,0,0,0,1,0,1,0,0,0
ベビーシッター,0,0,0,0,0,0,0,0,0,1
バカロレア,0,0,0,0,0,0,1,0,0,0
バカラ,0,0,0,0,0,0,0,0,0,0
学士,0,0,0,0,0,0,0,0,0,0
戻る,0,0,0,0,0,0,0,0,0,0
背骨,1,0,0,0,0,0,1,0,0,1
後援者,0,0,0,0,0,0,0,0,0,1
逆火,0,0,0,0,0,0,0,0,0,0
バックギャモン,0,0,0,0,0,0,0,0,0,0
バックグラウンド,0,0,0,0,0,0,0,0,0,0
バックホウ,0,0,0,0,0,0,0,0,0,0
バックパッカー,0,0,0,0,0,0,0,0,0,0
バックトラック,0,0,0,0,0,0,0,0,0,0
後ろ向き,0,0,0,0,0,1,0,0,0,0
後ろ向き,0,0,1,0,0,1,0,0,0,0
バックウォーター,0,0,0,0,0,1,0,1,0,0
バクテリア,0,0,1,1,0,1,0,1,0,0
細菌,0,0,1,1,0,1,0,0,0,0
悪い,1,0,1,1,0,1,0,1,0,0
バッジ,0,0,0,0,0,0,0,0,0,1
狸,1,0,0,0,0,1,0,0,0,0
ひどく,0,0,0,0,0,1,0,1,0,0
不良,1,0,1,1,0,1,0,0,0,0
バッフル,0,0,0,0,0,0,0,0,0,0
バッグ,0,0,0,0,0,0,0,0,0,0
荷物,0,0,0,0,0,0,0,0,0,0
だぶだぶ,0,0,0,0,0,0,0,0,0,0
バグパイプ,0,0,0,0,0,0,0,0,0,0
寄託,0,0,0,0,0,0,0,0,0,0
廷吏,0,0,0,1,0,1,0,0,0,1
餌,0,0,0,1,0,1,0,0,0,1
焼く,0,0,0,0,0,0,0,0,0,0
ベーカリー,0,0,0,0,0,0,0,0,0,0
ベーキング,0,0,0,0,0,0,0,0,0,0
バル,0,0,0,0,0,0,0,0,0,0
残高,0,0,0,0,0,0,1,0,0,0
バランスの取れた,0,0,0,0,0,0,1,0,0,0
バルコニー,0,0,0,0,0,0,0,0,0,0
はげた,0,0,0,0,0,0,0,0,0,0
俵,0,0,0,1,0,1,0,0,0,0
ボーク,0,0,0,0,0,1,0,0,0,0
玉,0,0,0,0,0,0,0,0,0,0
バラード,0,0,0,0,0,0,1,0,0,0
バラスト,0,0,0,0,0,0,0,0,0,0
バレエ,0,0,0,0,0,0,1,0,0,0
バルーン,0,0,0,0,0,0,0,0,0,0
投票,0,1,0,0,0,0,1,0,0,1
ボールルーム,0,0,0,0,0,0,0,0,0,0
バーム,0,1,0,0,1,1,1,0,0,0
さわやかな,0,0,0,0,0,0,0,0,0,0
バルサム,0,0,0,0,0,0,1,0,0,0
バルサミコ,0,0,0,0,0,0,0,0,0,0
禁止,0,0,0,0,0,1,0,0,0,0
バナナ,0,0,0,0,0,0,0,0,0,0
バンド,0,0,0,0,0,0,0,0,0,0
包帯,0,0,0,0,0,0,0,0,0,0
盗賊,0,0,0,0,0,1,0,0,0,0
時流,0,0,0,0,0,0,0,0,0,0
悩みの種,1,0,1,1,0,1,0,0,0,0
強打,1,0,1,1,0,1,0,1,1,0
バンガー,1,1,0,1,0,1,0,0,1,0
追放する,1,0,1,1,0,1,0,1,0,0
追放された,1,0,0,1,0,1,0,1,0,0
追放,1,0,1,0,0,1,0,1,0,0
バンジョー,0,0,0,0,0,0,0,0,0,0
銀行,0,0,0,0,0,0,0,0,0,1
バンカー,0,0,0,0,0,0,0,0,0,1
破産,0,0,0,1,0,1,0,1,0,0
倒産,1,0,1,1,0,1,0,1,0,0
バナー,0,0,0,0,0,0,0,0,0,0
バンケット,0,1,0,0,1,0,1,0,0,0
バンシー,1,0,1,1,0,1,0,1,0,0
冗談,0,0,0,0,0,0,0,0,0,0
洗礼,0,0,0,0,0,0,1,0,0,0
洗礼式,0,0,0,0,1,0,1,0,0,0
バー,0,0,0,0,0,0,0,0,0,0
バーブ,1,0,0,0,0,1,0,0,0,0
野蛮人,0,0,0,1,0,1,0,0,0,0
野蛮な,1,0,1,1,0,1,0,0,0,0
野蛮,0,0,0,0,0,1,0,0,0,0
バーベキュー,0,0,0,0,0,0,0,0,0,0
とげのある,0,0,0,0,0,0,0,0,0,0
吟遊詩人,0,0,0,0,0,0,1,0,0,0
コンドームをつけない,0,0,0,0,0,0,0,0,0,0
裸足,0,0,0,0,0,0,0,0,0,0
かろうじて,0,0,0,0,0,0,0,0,0,0
バーフ,0,0,1,0,0,0,0,0,0,0
バーゲン,0,0,0,0,0,0,1,0,0,1
はしけ,0,0,0,0,0,0,0,0,0,0
バリトン,0,0,0,0,0,0,0,0,0,0
吠える,1,0,0,0,0,1,0,0,0,0
納屋,0,0,0,0,0,0,0,0,0,0
バーニー,0,0,0,0,0,0,0,0,0,0
バロメーター,0,0,0,0,0,0,0,0,0,0
男爵,0,0,0,0,0,0,0,0,0,0
バロック,0,0,0,0,0,0,0,0,0,0
バラック,0,0,0,0,0,0,0,0,0,0
禁じられた,0,0,0,0,0,1,0,0,0,0
たる,0,0,0,0,0,0,0,0,0,0
不毛,0,0,0,0,0,1,0,1,0,0
バリケード,0,0,0,1,0,1,0,0,0,0
バリア,1,0,0,0,0,1,0,0,0,0
禁じる,0,0,0,0,0,0,0,0,0,0
法廷弁護士,0,0,0,0,0,0,0,0,0,0
手押し車,0,0,1,0,0,0,0,0,0,0
バーテンダー,0,0,0,0,0,0,0,0,0,1
バーター,0,0,0,0,0,0,0,0,0,1
ベース,0,0,0,0,0,0,0,0,0,1
野球,0,0,0,0,0,0,0,0,0,0
幅木,0,0,0,0,0,0,0,0,0,0
根拠のない,0,0,0,0,0,1,0,0,0,0
地下,0,0,0,0,0,0,0,0,0,0
バシリカ,0,0,0,0,0,0,0,0,0,0
たらい,0,0,0,0,0,0,0,0,0,0
基本,0,0,0,0,0,0,0,0,0,0
日光浴をする,0,0,0,0,0,0,0,0,0,0
バスケット,0,0,0,0,0,0,0,0,0,0
バスケットボール,0,1,0,0,1,0,1,0,0,0
ベース,0,0,0,0,0,0,0,0,0,0
バッソ,0,0,0,0,0,0,0,0,0,0
ファゴット,0,0,0,0,0,0,0,0,0,0
子なし,0,0,1,0,0,1,0,1,0,0
砦,1,0,0,0,0,0,1,0,0,0
バット,0,0,0,0,0,0,0,0,0,0
バッチ,0,0,0,0,0,0,0,0,0,0
バッチ処理,0,0,0,0,0,0,0,0,0,0
ベイト,0,0,0,0,0,0,0,0,0,0
浴,0,0,0,0,0,0,1,0,0,0
入浴,0,0,0,0,0,0,0,0,0,0
トイレ,0,0,0,0,0,0,0,0,0,0
深浅測量,0,0,0,0,0,0,0,0,0,0
バトン,0,0,0,0,0,0,0,0,0,0
大隊,1,0,0,0,0,0,0,0,0,0
バター,1,0,0,1,0,1,0,0,0,0
ボロボロの,0,0,0,1,0,1,0,1,0,0
バッテリー,1,0,0,0,0,1,0,0,0,0
戦い,1,0,0,0,0,1,0,0,0,0
戦った,1,0,0,1,0,1,0,1,0,0
戦場,0,0,0,1,0,1,0,0,0,0
下品な,0,0,0,0,0,1,0,0,0,0
ベイ,0,0,0,0,0,0,0,0,0,0
銃剣,1,0,0,1,0,1,0,0,0,0
バイユー,0,0,0,0,0,0,0,0,0,0
バザール,0,0,0,0,0,0,0,0,0,0
ビーチ,0,0,0,0,1,0,0,0,0,0
ビーコン,0,0,0,0,0,0,0,0,0,0
ビーズ,0,0,0,0,0,0,0,0,0,0
ビーディング,0,0,0,0,0,0,0,0,0,0
ビーズ,0,0,0,0,0,0,0,0,0,0
ビーグル,0,0,0,0,0,0,0,0,0,0
嘴,0,0,0,0,0,0,0,0,0,0
ビーカー,0,0,0,0,0,0,0,0,0,0
ビーム,0,0,0,0,1,0,1,0,0,0
晴れやかな,0,1,0,0,1,0,1,0,0,0
くま,1,0,0,1,0,0,0,0,0,0
ひげ,0,0,0,0,0,0,0,0,0,0
あごひげを生やした,0,0,0,0,0,0,0,0,0,0
担ぎ手,0,0,0,0,0,1,0,0,0,0
ベアリング,0,0,0,0,0,0,0,0,0,0
ベアリング,0,0,0,0,0,0,0,0,0,0
弱気,1,0,0,1,0,0,0,0,0,0
獣,1,0,0,1,0,1,0,0,0,0
野獣的な,0,0,1,1,0,1,0,0,0,0
